trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance_km,distance_unit_assumed,vehicle_no,vehicle_no_raw,driver_id
TRP006998,MANDI029,Export-Terminal,2026-08-21 06:44:00,2026-08-22 04:26:04,21.70111111111111,883.6,False,Unknown,,DRV791
TRP008271,MANDI039,WH-North,2026-09-05 20:45:16,2026-09-06 00:27:16,3.7,198.4,False,HR-99-AB-9195,HR99-AB-9195,DRV585
TRP005098,MANDI002,WH-South,2026-07-26 08:38:03,2026-07-26 21:38:00,12.999166666666667,573.5,False,PB-65-AB-3042,PB65-AB-3042,DRV817
TRP009820,MANDI042,WH-East,2026-08-28 12:22:00,2026-08-28 15:46:46,3.412777777777778,182.3,False,UP-10-BC-4331,UP 10 BC 4331,DRV930
TRP003553,MANDI044,Export-Terminal,2026-05-07 20:55:00,2026-05-08 02:31:42,5.611666666666666,,True,PB-93-BC-1715,PB-93-BC-1715,DRV351
TRP003361,MANDI006,Export-Terminal,2026-04-21 19:05:44,2026-04-21 23:53:44,4.8,281.0,False,DL-23-CD-9479,dl 23-CD-9479,DRV480
TRP008649,MANDI022,WH-West,2026-07-27 05:57:14,2026-07-27 15:33:00,9.596111111111112,408.3,False,RJ-69-DF-9162,RJ69-DF-9162,DRV394
TRP005629,MANDI026,WH-Central,2026-05-19 03:33:03,2026-05-19 23:33:00,19.999166666666667,,True,UP-72-DF-1440,up 72-DF-1440,DRV757
TRP002411,MANDI042,WH-West,2026-07-06 00:00:00,2026-07-07 02:59:51,26.9975,1119.6,False,UP-27-CD-5416,UP 27 CD 5416,Unknown
TRP008145,MANDI046,WH-East,2026-08-11 10:27:11,2026-08-11 16:03:11,5.6,265.3,False,UP-39-AB-4413,up 39-AB-4413,DRV256
TRP004508,MANDI051,Export-Terminal,2026-03-23 03:13:00,2026-03-23 09:43:00,6.5,265.9,False,PB-42-CD-8040,PB42-CD-8040,DRV872
TRP008797,MANDI055,WH-West,2026-08-16 21:39:00,2026-08-17 10:51:00,13.2,734.5,False,PB-68-CD-2373,PB-68-CD-2373,DRV875
TRP003983,MANDI016,WH-West,2026-03-26 23:08:00,2026-03-27 04:20:40,5.211111111111111,245.7,False,HR-28-DF-6508,HR 28 DF 6508,DRV295
TRP000147,MANDI040,WH-East,2026-07-20 18:40:47,2026-07-20 21:40:47,3.0,159.9,False,HR-28-AB-1489,hr 28-AB-1489,DRV960
TRP007251,MANDI015,WH-Central,2026-01-08 18:25:39,2026-01-08 21:07:00,2.6891666666666665,134.1,False,RJ-38-AB-3748,RJ-38-AB-3748,DRV149
TRP002295,MANDI021,WH-Central,2026-06-04 21:49:31,2026-06-05 11:49:31,14.0,619.598268304744,False,DL-35-AB-4793,DL-35-AB-4793,Unknown
TRP002254,MANDI042,WH-West,2026-01-02 15:17:00,,19.6,,True,UP-19-DF-7460,UP 19 DF 7460,DRV640
TRP003612,MANDI041,WH-North,2026-06-07 17:42:14,2026-06-08 14:42:14,21.0,,True,PB-38-DF-6383,PB38-DF-6383,DRV179
TRP005354,MANDI040,WH-South,2026-02-03 17:46:27,2026-02-04 12:16:27,18.5,1049.197067632888,False,RJ-69-CD-3923,RJ-69-CD-3923,DRV635
TRP001737,MANDI027,WH-East,2026-02-05 14:51:00,,6.6,377.6,False,DL-80-CD-9764,dl 80-CD-9764,Unknown
TRP006396,MANDI019,WH-East,2026-08-15 16:24:28,2026-08-16 02:12:00,9.792222222222222,533.698508383218,False,HR-64-DF-5298,HR64-DF-5298,DRV251
TRP008538,MANDI026,Export-Terminal,2026-03-09 00:50:00,2026-03-09 00:00:00,20.5,1164.5,False,PB-94-AB-8896,pb 94-AB-8896,DRV881
TRP000115,MANDI010,Export-Terminal,2026-08-29 21:51:41,2026-08-30 13:45:00,15.88861111111111,,True,HR-42-DF-3377,HR-42-DF-3377,DRV285
TRP009218,MANDI006,Export-Terminal,2026-06-18 20:26:00,2026-06-19 07:20:00,10.9,,True,DL-10-CD-7972,DL10-CD-7972,DRV276
TRP008751,MANDI005,WH-West,2026-01-08 09:07:31,2026-01-08 00:00:00,7.0,344.4,False,Unknown,,DRV567
TRP009853,MANDI005,WH-West,2026-08-20 14:20:00,,5.5,311.799128562652,False,UP-37-CD-6485,up 37-CD-6485,DRV248
TRP000499,MANDI016,Export-Terminal,2026-07-15 10:32:37,2026-07-15 21:56:37,11.4,610.4,False,DL-28-AB-9826,DL28-AB-9826,DRV749
TRP008164,MANDI036,WH-South,2026-01-22 04:51:10,2026-01-23 01:33:10,20.7,911.8,False,RJ-45-AB-8565,RJ 45 AB 8565,DRV553
TRP000721,MANDI005,WH-West,2026-01-12 13:01:00,2026-01-13 08:01:00,19.0,1036.5,False,Unknown,,DRV471
TRP008013,MANDI041,Export-Terminal,2026-02-26 00:50:00,2026-02-26 15:02:00,14.2,594.0983395736741,False,DL-83-AB-4141,DL 83 AB 4141,Unknown
TRP009201,MANDI041,WH-North,2026-08-28 21:23:00,2026-08-29 19:47:30,22.408333333333335,1328.9,False,UP-56-AB-6570,up 56-AB-6570,DRV853
TRP006248,MANDI051,Export-Terminal,2026-08-11 10:16:00,2026-08-11 15:16:46,5.012777777777778,227.5,False,DL-33-CD-6436,DL 33 CD 6436,DRV276
TRP006681,MANDI031,Export-Terminal,2026-09-06 01:27:43,2026-09-06 22:15:43,20.8,,True,DL-32-BC-6198,DL-32-BC-6198,DRV433
TRP003090,MANDI031,WH-Central,2026-02-02 12:09:00,,23.4,1324.7,False,UP-56-BC-5121,UP-56-BC-5121,DRV245
TRP007863,MANDI037,WH-North,2026-05-27 05:44:16,2026-05-27 20:08:16,14.4,677.6,False,RJ-79-BC-5121,RJ-79-BC-5121,DRV739
TRP007950,MANDI037,WH-South,2026-06-25 01:38:22,2026-06-25 04:02:00,2.3938888888888887,120.2,False,HR-34-BC-8833,HR-34-BC-8833,Unknown
TRP009194,MANDI045,Export-Terminal,2026-05-30 04:58:58,2026-05-31 00:40:00,19.683888888888887,840.9,False,Unknown,,DRV390
TRP000597,MANDI021,WH-South,2026-03-24 02:35:00,2026-03-24 19:47:37,17.210277777777776,888.99751536946,False,DL-87-AB-9417,dl 87-AB-9417,DRV813
TRP009456,MANDI027,WH-Central,2026-07-25 05:08:00,2026-07-25 23:08:46,18.012777777777778,956.7,False,Unknown,,DRV152
TRP007334,MANDI033,Export-Terminal,2026-06-27 12:28:30,2026-06-28 00:04:30,11.6,603.7,False,PB-12-CD-7180,PB12-CD-7180,DRV132
TRP005165,MANDI027,WH-North,2026-08-19 11:42:41,2026-08-19 22:12:41,10.5,,True,PB-53-DF-8826,PB-53-DF-8826,DRV529
TRP009510,MANDI046,WH-South,2026-04-15 08:30:16,2026-04-15 14:00:16,5.5,303.5,False,PB-39-AB-5912,PB-39-AB-5912,DRV359
TRP001648,MANDI016,WH-North,2026-08-23 22:12:00,2026-08-24 21:30:00,23.3,1022.1,False,RJ-57-AB-5537,RJ 57 AB 5537,DRV117
TRP006682,MANDI005,WH-Central,2026-07-22 13:17:31,,,851.6,False,DL-44-DF-4102,DL44-DF-4102,DRV241
TRP002701,MANDI047,Export-Terminal,2026-02-23 00:00:00,2026-02-24 00:00:00,24.0,,True,Unknown,,DRV886
TRP008076,MANDI053,WH-North,2026-01-04 17:05:00,2026-01-05 03:59:20,10.905555555555555,444.298758243702,False,RJ-23-DF-1062,RJ 23 DF 1062,DRV667
TRP001701,MANDI009,WH-Central,2026-02-09 00:00:00,2026-02-10 01:59:32,25.99222222222222,142.5,False,Unknown,,DRV959
TRP009304,MANDI019,WH-Central,2026-08-06 01:39:58,2026-08-06 23:33:58,21.9,911.9,False,DL-72-DF-3681,DL72-DF-3681,Unknown
TRP005405,MANDI038,Export-Terminal,2026-06-08 09:29:17,2026-06-09 08:11:00,22.69527777777778,1201.1,False,RJ-90-DF-2380,rj 90-DF-2380,Unknown
TRP007854,MANDI016,WH-East,2026-06-15 18:14:26,2026-06-15 22:14:26,4.0,200.4,False,HR-96-DF-1321,HR-96-DF-1321,Unknown
TRP008609,MANDI050,Export-Terminal,2026-08-27 17:14:45,2026-08-28 15:26:45,22.2,924.9,False,DL-75-DF-9909,DL 75 DF 9909,DRV208
TRP002943,MANDI043,WH-North,2026-07-10 19:11:00,2026-07-11 14:53:37,19.710277777777776,807.6,False,RJ-27-BC-5163,RJ-27-BC-5163,DRV160
TRP006876,MANDI041,WH-South,2026-06-18 23:25:51,2026-06-19 00:00:00,0.5691666666666667,661.2,False,Unknown,,DRV777
TRP000087,MANDI009,WH-Central,2026-01-26 01:22:00,2026-01-27 00:22:00,23.0,1140.0,False,UP-49-AB-3867,UP-49-AB-3867,Unknown
TRP002309,MANDI018,Export-Terminal,2026-07-26 06:13:00,,,620.798264950912,False,DL-68-CD-1796,DL68-CD-1796,DRV533
TRP002678,MANDI049,WH-East,2026-01-30 17:06:37,2026-01-31 01:06:37,8.0,,True,HR-70-AB-9500,HR-70-AB-9500,DRV155
TRP008549,MANDI038,Export-Terminal,2026-03-23 14:45:00,2026-03-23 18:09:00,3.4,140.6,False,Unknown,,DRV651
TRP009946,MANDI018,WH-North,2026-08-19 10:31:37,2026-08-20 04:43:00,18.189722222222223,1023.3,False,RJ-79-AB-7729,RJ79-AB-7729,Unknown
TRP002595,MANDI010,Export-Terminal,2026-08-21 21:47:51,2026-08-22 20:41:00,22.885833333333334,959.8,False,DL-40-BC-5979,DL-40-BC-5979,Unknown
TRP007278,MANDI006,WH-Central,2026-04-05 10:35:00,,6.2,303.6,False,RJ-25-BC-4762,RJ-25-BC-4762,DRV981
TRP001030,MANDI048,WH-North,2026-07-30 15:42:00,2026-07-31 07:42:31,16.00861111111111,727.9,False,Unknown,,DRV676
TRP000137,MANDI047,WH-Central,2026-03-26 03:57:48,2026-03-26 13:15:48,9.3,542.7,False,DL-93-AB-9073,DL93-AB-9073,DRV204
TRP008516,MANDI032,WH-East,2026-01-01 22:05:00,,5.5,232.6,False,PB-24-BC-5145,PB24-BC-5145,DRV749
TRP006693,MANDI005,WH-West,2026-05-04 14:55:00,,23.0,964.5,False,RJ-80-CD-5972,RJ80-CD-5972,Unknown
TRP002855,MANDI019,WH-East,2026-04-04 08:10:59,2026-04-04 22:10:59,14.0,774.5978351014442,False,Unknown,,DRV615
TRP004410,MANDI019,WH-East,2026-03-19 00:14:52,2026-03-19 03:14:00,2.9855555555555555,137.0,False,UP-94-BC-8448,UP-94-BC-8448,Unknown
TRP001201,MANDI040,Export-Terminal,2026-03-21 00:49:58,2026-03-21 22:55:58,22.1,1156.3967680238961,False,HR-52-DF-8944,hr 52-DF-8944,DRV882
TRP004718,MANDI040,WH-South,2026-01-23 08:00:00,2026-01-24 07:54:00,23.9,1409.9,False,Unknown,,DRV268
TRP009897,MANDI019,WH-South,2026-09-03 07:16:28,2026-09-04 00:40:28,17.4,908.4,False,DL-80-AB-8005,DL-80-AB-8005,DRV144
TRP009714,MANDI048,WH-Central,2026-08-11 16:26:00,2026-08-12 15:38:00,23.2,1246.5,False,RJ-79-CD-5752,RJ79-CD-5752,DRV353
TRP000567,MANDI004,WH-Central,2026-04-24 03:33:28,2026-04-25 02:09:00,22.592222222222222,980.6,False,HR-94-BC-2292,HR 94 BC 2292,Unknown
TRP007906,MANDI024,WH-West,2026-07-16 21:18:42,2026-07-17 12:00:42,14.7,749.7,False,UP-66-CD-8265,UP-66-CD-8265,DRV748
TRP005934,MANDI001,WH-Central,2026-03-03 07:11:54,2026-03-04 00:53:54,17.7,929.2,False,Unknown,,DRV891
TRP005431,MANDI018,WH-North,2026-07-05 18:22:00,2026-07-05 20:46:53,2.414722222222222,123.0,False,DL-99-BC-3447,dl 99-BC-3447,DRV523
TRP005869,MANDI041,WH-South,2026-05-07 06:16:29,,17.0,757.9,False,PB-93-BC-5957,pb 93-BC-5957,DRV598
TRP003928,MANDI010,WH-West,2026-04-05 19:44:48,2026-04-05 22:32:00,2.7866666666666666,163.3,False,UP-62-AB-7159,up 62-AB-7159,Unknown
TRP006602,MANDI020,WH-South,2026-08-17 16:28:46,2026-08-18 06:16:46,13.8,,True,HR-41-BC-6382,HR41-BC-6382,DRV817
TRP008766,MANDI033,WH-South,2026-05-07 20:37:00,2026-05-08 00:00:00,3.3833333333333333,435.1,False,UP-65-DF-5368,UP-65-DF-5368,Unknown
TRP008858,MANDI016,WH-Central,2026-02-03 02:31:19,2026-02-03 14:19:19,11.8,626.9,False,Unknown,,DRV810
TRP007920,MANDI036,WH-Central,2026-01-30 16:48:29,2026-01-31 02:00:29,9.2,411.9,False,HR-55-BC-3722,hr 55-BC-3722,DRV681
TRP008316,MANDI038,WH-North,2026-06-12 13:41:21,2026-06-13 04:41:21,15.0,708.1,False,Unknown,,DRV354
TRP007449,MANDI004,WH-North,2026-01-09 23:07:00,2026-01-10 19:07:25,20.006944444444443,1100.1,False,RJ-98-AB-1811,RJ 98 AB 1811,Unknown
TRP009272,MANDI017,WH-South,2026-06-21 18:54:21,2026-06-22 09:12:00,14.294166666666667,584.7,False,RJ-25-CD-2315,RJ 25 CD 2315,DRV667
TRP008608,MANDI043,WH-West,2026-06-30 22:14:00,2026-07-01 09:50:57,11.615833333333333,507.9,False,HR-41-DF-6981,HR 41 DF 6981,DRV162
TRP002331,MANDI024,WH-South,2026-05-22 13:06:43,2026-05-23 03:18:00,14.188055555555556,676.7,False,DL-13-BC-8055,dl 13-BC-8055,DRV652
TRP003516,MANDI013,WH-Central,2026-07-29 14:33:16,2026-07-29 00:00:00,7.0,339.9,False,UP-46-DF-2075,up 46-DF-2075,DRV938
TRP002188,MANDI010,Export-Terminal,2026-06-04 05:47:33,2026-06-04 18:29:33,12.7,,True,PB-31-DF-4218,pb 31-DF-4218,Unknown
TRP000196,MANDI041,WH-East,2026-04-07 13:49:31,2026-04-08 02:19:31,12.5,594.1,False,DL-43-AB-7667,dl 43-AB-7667,DRV174
TRP008406,MANDI002,WH-North,2026-09-08 11:45:14,2026-09-09 01:33:14,13.8,789.3,False,Unknown,,Unknown
TRP006181,MANDI051,WH-East,2026-07-27 09:18:00,2026-07-27 00:00:00,7.8,325.6,False,Unknown,,DRV537
TRP005060,MANDI054,Export-Terminal,2026-08-12 18:29:00,2026-08-13 07:47:56,13.315555555555555,625.6,False,Unknown,,DRV710
TRP000803,MANDI040,WH-Central,2026-07-15 13:01:39,2026-07-16 04:01:39,15.0,731.097956677854,False,RJ-71-DF-2991,RJ-71-DF-2991,DRV700
TRP005716,MANDI030,WH-South,2026-01-15 03:45:22,2026-01-15 12:03:22,8.3,433.8,False,PB-42-DF-7426,PB42-DF-7426,DRV214
TRP009617,MANDI057,WH-South,2026-01-23 10:56:36,,,1087.3,False,Unknown,,DRV361
TRP000242,MANDI035,WH-Central,2026-08-22 09:12:58,2026-08-22 18:06:00,8.883888888888889,395.1,False,DL-79-DF-2042,DL79-DF-2042,DRV782
TRP002069,MANDI036,Export-Terminal,2026-05-04 15:40:00,2026-05-05 01:58:35,10.309722222222222,538.4,False,HR-62-AB-4714,HR-62-AB-4714,DRV409
TRP006315,MANDI022,WH-East,2026-04-05 03:20:00,2026-04-05 21:26:00,18.1,822.8,False,UP-51-BC-2978,UP-51-BC-2978,DRV756
TRP009095,MANDI008,WH-East,2026-01-14 08:56:37,2026-01-14 22:44:00,13.789722222222222,601.1,False,PB-77-DF-4348,PB-77-DF-4348,DRV871
TRP000645,MANDI047,Export-Terminal,2026-07-05 12:56:00,2026-07-06 07:08:21,18.205833333333334,,True,DL-49-BC-5082,dl 49-BC-5082,DRV118
TRP009748,MANDI057,WH-Central,2026-01-09 13:41:00,2026-01-09 18:35:05,4.901388888888889,197.899446897206,False,RJ-63-BC-8672,RJ 63 BC 8672,DRV613
TRP005104,MANDI057,WH-North,2026-09-01 02:48:23,2026-09-02 01:54:00,23.093611111111112,,True,RJ-22-BC-4786,RJ22-BC-4786,DRV410
TRP005461,MANDI019,WH-South,2026-07-28 00:00:00,2026-07-28 14:02:00,14.033333333333333,287.3,False,PB-44-BC-7704,PB44-BC-7704,DRV971
TRP001638,MANDI056,Export-Terminal,2026-03-13 18:12:22,2026-03-14 00:54:22,6.7,328.1,False,RJ-54-AB-7914,RJ 54 AB 7914,DRV399
TRP000121,MANDI002,Export-Terminal,2026-06-06 04:39:05,,8.8,353.1,False,DL-86-DF-3217,DL 86 DF 3217,DRV601
TRP005874,MANDI030,WH-South,2026-08-07 12:51:05,2026-08-07 22:15:00,9.39861111111111,476.4,False,Unknown,,DRV864
TRP002982,MANDI032,WH-East,2026-03-22 04:40:02,2026-03-23 04:04:02,23.4,1387.5,False,UP-46-AB-7675,UP-46-AB-7675,DRV878
TRP005070,MANDI053,WH-West,2026-07-11 21:07:00,2026-07-11 23:19:00,2.2,97.8,False,UP-41-AB-6411,up 41-AB-6411,DRV225
TRP003075,MANDI037,WH-East,2026-03-12 11:20:52,2026-03-12 18:14:00,6.885555555555555,334.8,False,Unknown,,DRV138
TRP009288,MANDI010,WH-East,2026-03-23 06:47:00,2026-03-23 10:17:30,3.5083333333333333,196.1,False,HR-76-BC-9817,HR-76-BC-9817,DRV703
TRP003279,MANDI031,WH-West,2026-08-30 03:21:12,2026-08-30 23:15:12,19.9,1177.0,False,PB-83-AB-5574,PB 83 AB 5574,DRV316
TRP002136,MANDI026,WH-East,2026-08-31 11:33:00,2026-08-31 19:03:57,7.515833333333333,304.0,False,DL-37-BC-4957,DL37-BC-4957,DRV808
TRP006922,MANDI057,WH-Central,2026-08-30 00:04:00,2026-08-30 00:00:00,15.6,,True,Unknown,,DRV834
TRP004971,MANDI037,WH-North,2026-02-17 04:46:00,2026-02-18 03:34:00,22.8,1138.5,False,Unknown,,DRV752
TRP006757,MANDI003,WH-North,2026-04-22 21:00:27,2026-04-23 14:30:00,17.4925,1039.5,False,PB-19-CD-4521,PB19-CD-4521,DRV976
TRP000135,MANDI015,WH-West,2026-08-11 19:15:00,2026-08-12 08:09:41,12.911388888888888,626.1982498586681,False,Unknown,,DRV954
TRP004352,MANDI052,WH-East,2026-06-18 19:13:00,2026-06-19 09:25:57,14.215833333333334,817.1,False,PB-17-CD-1123,PB17-CD-1123,DRV572
TRP005325,MANDI020,WH-South,2026-02-10 07:41:57,2026-02-10 18:35:00,10.884166666666667,538.2,False,DL-51-AB-6221,DL-51-AB-6221,DRV758
TRP006715,MANDI003,WH-South,2026-05-21 04:00:18,2026-05-21 14:30:18,10.5,432.49879122305,False,UP-77-AB-9207,UP-77-AB-9207,DRV766
TRP002560,MANDI045,Export-Terminal,2026-01-25 15:28:00,2026-01-26 00:00:00,8.533333333333333,512.298568193222,False,Unknown,,DRV924
TRP000063,MANDI012,WH-West,2026-03-25 20:45:00,2026-03-26 00:15:26,3.507222222222222,143.2,False,PB-14-BC-7242,PB 14 BC 7242,DRV407
TRP001359,MANDI014,WH-North,2026-01-20 12:47:00,2026-01-21 02:35:00,13.8,597.2,False,DL-24-DF-6880,DL-24-DF-6880,DRV614
TRP007143,MANDI055,Export-Terminal,2026-03-26 08:59:40,2026-03-27 02:23:40,17.4,,True,PB-72-BC-5887,pb 72-BC-5887,DRV242
TRP007041,MANDI038,Export-Terminal,2026-03-15 05:08:00,2026-03-15 00:00:00,17.0,923.2974195057619,False,PB-33-DF-1803,PB-33-DF-1803,DRV489
TRP002468,MANDI041,WH-East,2026-08-14 07:11:00,2026-08-14 15:17:20,8.105555555555556,410.4,False,UP-19-DF-8503,UP-19-DF-8503,DRV723
TRP000680,MANDI028,WH-Central,2026-05-26 05:19:50,2026-05-26 21:25:50,16.1,701.8,False,RJ-32-BC-5741,RJ-32-BC-5741,DRV105
TRP000742,MANDI029,WH-North,2026-05-16 05:18:02,2026-05-16 16:24:02,11.1,483.3,False,PB-60-DF-6265,PB60-DF-6265,DRV215
TRP005308,MANDI011,WH-South,2026-09-01 23:36:08,2026-09-02 15:24:08,15.8,854.4,False,UP-68-DF-4608,UP-68-DF-4608,DRV541
TRP008276,MANDI040,WH-Central,2026-06-26 16:12:00,2026-06-27 14:30:58,22.316111111111113,1014.7,False,RJ-78-DF-3246,RJ-78-DF-3246,DRV492
TRP003642,MANDI052,WH-North,2026-05-09 02:43:14,2026-05-09 07:07:14,4.4,,True,HR-35-BC-6005,HR35-BC-6005,DRV324
TRP000445,MANDI006,WH-East,2026-08-23 09:20:22,2026-08-23 14:20:22,5.0,264.8,False,UP-60-CD-2900,UP 60 CD 2900,Unknown
TRP008496,MANDI037,WH-South,2026-04-01 03:56:39,2026-04-02 03:08:39,23.2,1173.396720511276,False,PB-36-AB-3529,pb 36-AB-3529,DRV907
TRP003259,MANDI052,Export-Terminal,2026-08-03 02:15:56,2026-08-03 20:09:56,17.9,943.1973638880481,False,UP-49-AB-5922,UP-49-AB-5922,DRV637
TRP004664,MANDI039,WH-North,2026-02-18 03:29:49,2026-02-18 12:23:49,8.9,403.798871435532,False,RJ-97-BC-6995,RJ-97-BC-6995,DRV180
TRP001874,MANDI053,WH-North,2026-01-11 21:23:22,2026-01-12 01:41:22,4.3,177.49950391235,False,DL-44-CD-5195,DL-44-CD-5195,DRV123
TRP006947,MANDI038,WH-West,2026-04-29 13:05:00,2026-04-30 01:53:19,12.805277777777778,599.898323363486,False,Unknown,,DRV889
TRP002597,MANDI045,WH-East,2026-01-15 18:11:00,2026-01-15 20:11:01,2.000277777777778,85.9,False,PB-30-DF-1044,pb 30-DF-1044,DRV350
TRP001718,MANDI026,WH-North,2026-02-15 13:51:16,,12.2,545.0,False,Unknown,,DRV308
TRP002913,MANDI012,WH-North,2026-09-01 07:13:22,2026-09-01 20:55:00,13.693888888888889,563.1,False,UP-66-CD-4065,UP-66-CD-4065,DRV100
TRP002844,MANDI028,WH-West,2026-08-07 06:55:15,2026-08-08 00:00:00,17.079166666666666,788.5,False,Unknown,,Unknown
TRP004028,MANDI051,WH-West,2026-05-28 17:05:58,2026-05-28 22:17:58,5.2,260.9,False,RJ-71-BC-6172,rj 71-BC-6172,DRV867
TRP005489,MANDI032,WH-West,2026-06-02 00:00:00,2026-06-02 00:00:00,2.0,84.4,False,Unknown,,DRV590
TRP008981,MANDI004,WH-West,2026-03-20 21:45:00,2026-03-21 14:33:43,16.811944444444446,693.0,False,HR-25-CD-3595,hr 25-CD-3595,Unknown
TRP004486,MANDI050,WH-Central,2026-01-27 05:39:23,2026-01-28 00:00:00,18.343611111111112,1363.6,False,Unknown,,DRV835
TRP002557,MANDI039,WH-South,2026-01-21 13:24:08,,,522.0,False,UP-30-CD-9885,UP-30-CD-9885,DRV971
TRP000490,MANDI013,WH-West,2026-08-14 04:38:47,2026-08-14 14:56:47,10.3,,True,DL-59-AB-9685,DL 59 AB 9685,DRV502
TRP000494,MANDI007,WH-South,2026-03-31 15:35:15,2026-03-31 22:17:15,6.7,290.1,False,DL-59-AB-2582,dl 59-AB-2582,DRV463
TRP000691,MANDI016,Export-Terminal,2026-05-01 05:58:00,2026-05-01 09:28:08,3.502222222222222,,True,DL-59-CD-4511,DL 59 CD 4511,DRV648
TRP009743,MANDI037,WH-Central,2026-05-07 19:03:30,2026-05-08 04:15:00,9.191666666666666,433.0,False,UP-31-BC-6134,UP31-BC-6134,DRV966
TRP003822,MANDI010,Export-Terminal,2026-08-11 00:00:00,2026-08-11 16:09:00,16.15,167.8,False,UP-29-AB-9215,UP-29-AB-9215,DRV829
TRP000603,MANDI043,WH-Central,2026-03-27 02:14:51,,20.8,926.7,False,RJ-62-CD-7552,RJ62-CD-7552,DRV902
TRP001912,MANDI005,Export-Terminal,2026-02-03 19:28:00,2026-02-04 00:00:00,4.533333333333333,307.8,False,Unknown,,DRV189
TRP001015,MANDI052,WH-Central,2026-01-04 11:49:13,2026-01-04 22:19:13,10.5,470.0986861363141,False,PB-63-DF-5455,PB-63-DF-5455,DRV235
TRP006909,MANDI034,WH-Central,2026-08-08 09:34:48,2026-08-08 16:22:00,6.786666666666667,332.4,False,HR-73-CD-5482,HR73-CD-5482,Unknown
TRP001994,MANDI017,WH-West,2026-06-17 14:33:51,,12.8,693.2,False,RJ-10-CD-1747,RJ-10-CD-1747,DRV530
TRP006292,MANDI034,WH-Central,2026-05-05 23:32:00,2026-05-06 13:08:00,13.6,651.0,False,UP-17-AB-9846,UP-17-AB-9846,DRV478
TRP003758,MANDI049,Export-Terminal,2026-06-24 14:20:00,2026-06-25 09:08:59,18.816388888888888,1053.9,False,UP-76-AB-8401,UP-76-AB-8401,DRV983
TRP002367,MANDI016,Export-Terminal,2026-08-18 16:49:00,2026-08-19 07:49:00,15.0,866.9,False,Unknown,,DRV301
TRP005284,MANDI054,WH-Central,2026-03-25 00:00:00,2026-03-26 03:09:37,27.16027777777778,150.9,False,Unknown,,DRV259
TRP004371,MANDI056,WH-South,2026-08-06 00:00:00,,14.8,847.0,False,RJ-15-DF-7849,RJ-15-DF-7849,Unknown
TRP007501,MANDI022,WH-Central,2026-06-21 21:36:08,2026-06-22 16:54:08,19.3,1072.9,False,UP-50-DF-2825,UP50-DF-2825,DRV557
TRP007633,MANDI056,Export-Terminal,2026-05-06 01:17:00,2026-05-06 22:41:15,21.404166666666665,1111.49689351311,False,HR-88-AB-9809,hr 88-AB-9809,DRV967
TRP001362,MANDI043,WH-East,2026-08-08 03:13:52,2026-08-08 18:19:52,15.1,712.1,False,Unknown,,DRV315
TRP006524,MANDI045,Export-Terminal,2026-03-18 03:07:28,2026-03-18 12:49:00,9.692222222222222,,True,PB-18-DF-2385,PB18-DF-2385,DRV717
TRP001527,MANDI057,WH-North,2026-07-28 10:10:00,2026-07-28 21:46:00,11.6,672.2,False,HR-45-BC-1192,hr 45-BC-1192,DRV358
TRP001328,MANDI030,WH-North,2026-05-20 10:28:18,2026-05-20 14:40:18,4.2,250.9,False,HR-25-DF-2853,HR-25-DF-2853,DRV516
TRP007925,MANDI012,WH-North,2026-02-18 15:50:28,2026-02-19 02:14:00,10.392222222222221,,True,RJ-47-DF-6743,RJ47-DF-6743,DRV208
TRP009644,MANDI050,WH-South,2026-06-17 10:38:00,2026-06-18 02:56:00,16.3,750.4,False,HR-19-BC-3655,HR19-BC-3655,DRV263
TRP001552,MANDI046,WH-South,2026-04-30 14:38:20,2026-04-30 19:20:20,4.7,213.7,False,DL-92-DF-6099,DL 92 DF 6099,DRV121
TRP006839,MANDI001,WH-North,2026-05-27 22:08:00,,18.3,926.0,False,RJ-80-DF-1674,rj 80-DF-1674,DRV572
TRP008179,MANDI023,WH-Central,2026-04-24 02:04:00,2026-04-24 17:46:00,15.7,653.898172441046,False,PB-69-CD-7898,pb 69-CD-7898,DRV677
TRP001338,MANDI030,WH-West,2026-02-04 00:06:48,2026-02-04 14:12:48,14.1,690.5,False,RJ-57-BC-2451,RJ57-BC-2451,DRV375
TRP003902,MANDI044,WH-Central,2026-05-04 16:11:33,2026-05-05 03:41:33,11.5,591.7,False,RJ-91-AB-5342,rj 91-AB-5342,DRV224
TRP003011,MANDI009,WH-Central,2026-04-14 09:08:00,2026-04-15 06:32:42,21.411666666666665,879.1,False,DL-21-CD-3895,DL 21 CD 3895,DRV578
TRP005042,MANDI011,Export-Terminal,2026-01-12 11:05:16,,5.3,,True,UP-43-CD-3482,UP-43-CD-3482,DRV214
TRP009764,MANDI024,WH-South,2026-03-21 04:42:00,2026-03-21 23:24:00,18.7,922.3,False,RJ-76-DF-8637,rj 76-DF-8637,DRV571
TRP002251,MANDI031,WH-North,2026-07-30 19:30:42,,8.6,372.7,False,PB-66-AB-7532,pb 66-AB-7532,DRV935
TRP008962,MANDI010,WH-West,2026-03-01 14:01:39,2026-03-01 21:37:39,7.6,341.2,False,Unknown,,DRV553
TRP005040,MANDI047,WH-East,2026-09-01 21:54:00,,7.2,,True,PB-91-DF-9780,PB91-DF-9780,Unknown
