record_id,date,mandi_id,district,crop_name,raw_crop_name,min_price,max_price,modal_price,msp,is_price_crash
PR010372,2026-07-27,MANDI054,Jalandhar,Mustard,mustard,5892.47,7107.0,6500.0,5650.0,False
PR008383,2026-03-19,MANDI040,Amritsar,Sugarcane,Ganna,3108.0,3346.0,3227.12,3500.0,True
PR000027,2026-02-07,,Amritsar,Wheat,गेहूं,2052.0,,2306.02,2275.0,False
PR008091,2026-04-09,MANDI035,Kurukshetra,Rice,Basmati,1983.15,2193.09,2088.12,2183.0,True
PR008206,2026-06-23,MANDI035,Jalandhar,Cotton,कपास,6217.28437471682,7169.0,6693.0,6620.0,False
PR003316,2026-05-16,MANDI052,Fatehabad,Sugarcane,Ganna,3628.69,3999.0,3813.75,3500.0,False
PR001615,2026-02-09,MANDI021,Bathinda,Sugarcane,sugarcane,3507.0,3722.449238578277,3614.908484237815,3500.0,False
PR009396,2026-08-08,MANDI056,Hisar,Wheat,wheat,2094.18,2598.14,2346.16,2275.0,False
PR011001,2026-07-12,MANDI050,Muzaffarnagar,Wheat,GEHUN,,2192.0,2114.91,2275.0,True
PR004409,2026-02-19,MANDI017,,Wheat,WHEAT,2312.87,2878.25,2596.0,,False
PR009083,2026-06-08,MANDI014,Hisar,Mustard,Sarson,5320.0,5862.74,5591.47,5650.0,True
PR003366,2026-06-27,MANDI040,Moga,Mustard,Sarson,5616.6,6188.74,5902.67,5650.0,False
PR002344,2026-06-07,,Ambala,Wheat,गेहूं,2194.03,2654.62,2424.0,2275.0,False
PR011262,2026-05-23,MANDI035,Kurukshetra,Sugarcane,Sugarcane,3040.0,3583.0,3311.511309071975,3500.0,True
PR009074,2026-02-24,MANDI044,Moga,Mustard,Sarson,4989.92,6043.0,5516.42,5650.0,True
PR007639,2026-02-25,,Jalandhar,Mustard,Mustard,5061.0,5681.23,5371.03,5650.0,True
PR011503,2026-02-06,MANDI029,Fatehabad,Wheat,Wheat,2094.0,2396.73,2245.49,2275.0,True
PR000225,2026-01-06,MANDI017,Hisar,Sugarcane,Sugarcane,3636.6865828690547,3821.0,3729.0,3500.0,False
PR011120,2026-07-30,MANDI051,Fatehabad,Maize,Corn,2190.0,2608.0,2399.0,2090.0,False
PR004734,2026-01-14,MANDI007,Patiala,Wheat,WHEAT,2020.793728954413,2474.22,2247.51,,False
PR005194,2026-02-08,MANDI043,Hisar,Sugarcane,Ganna,3011.43,3364.0,3187.49,3500.0,True
PR011821,2026-07-16,MANDI012,Amritsar,Paddy,Dhaan,1944.69,2180.5,2062.59,2183.0,True
PR002313,2026-01-15,,Jalandhar,Maize,corn,1871.0,2152.0,2011.5,2090.0,True
PR003689,2026-07-25,MANDI015,Ambala,Cotton,Narma,5875.0,6959.92,6417.48,,False
PR000746,2026-02-18,MANDI011,Ambala,Mustard,mustard,5796.0,6522.0,6158.85,5650.0,False
PR004791,2026-01-02,MANDI010,Bathinda,Sugarcane,गन्ना,3498.0,3930.94,3714.65,,False
PR007761,2026-04-13,MANDI026,Hisar,Maize,Makki,1972.0,2413.0,2192.37,2090.0,False
PR007675,2026-01-28,MANDI027,Kurukshetra,Sugarcane,Ganna,3257.69,3901.73,3580.0,3500.0,False
PR004506,2026-02-23,MANDI044,Bathinda,Sugarcane,गन्ना,,4528.0,4075.19,,False
PR008517,2026-08-30,MANDI010,Fatehabad,Maize,Makka,1780.63,2075.81,1928.2202188797817,2090.0,True
PR010101,2026-01-14,,Bathinda,Mustard,Mustard,5493.84,,5937.0,5650.0,False
PR000071,2026-07-15,MANDI017,Ferozepur,Cotton,Cotton,,6958.44,6344.92,,False
PR002707,2026-07-30,,,Cotton,Kapas,6230.25,7435.0,6832.63,6620.0,False
PR006840,2026-04-16,MANDI004,Ludhiana,Cotton,कपास,,6822.98,6456.28108863687,6620.0,True
PR007784,2026-06-22,MANDI049,Patiala,Mustard,mustard,5029.96,5632.546938635507,5331.25,,False
PR006381,2026-08-15,MANDI014,Patiala,Cotton,Kapas,5789.62,6168.74,5979.18,,False
PR003174,2026-01-08,MANDI054,Saharanpur,Mustard,सरसों,5343.81,6248.4,5796.0,,False
PR000635,2026-02-25,MANDI040,Sirsa,Wheat,Kanak,2264.06,2828.0,2545.98,,False
PR009579,2026-05-02,MANDI003,Ludhiana,Cotton,Cotton,6385.49,7774.0,7080.0,6620.0,False
PR006335,2026-01-17,,Ambala,Wheat,Wheat,1962.21,2250.63,2106.421408691409,2275.0,True
PR004061,2026-04-12,MANDI056,Bathinda,Sugarcane,sugarcane,3028.2299876681736,3570.0,3299.31,3500.0,True
PR007422,2026-02-06,MANDI032,Sirsa,Sugarcane,Ganna,3412.0,3654.44,3533.0,3500.0,False
PR010755,2026-02-14,MANDI049,Kurukshetra,Maize,corn,1901.23,2154.0,2027.4,2090.0,True
PR005462,2026-04-21,MANDI043,Karnal,Wheat,WHEAT,1947.0,2104.0,2025.0,2275.0,True
PR008050,2026-09-07,MANDI028,Moga,Wheat,wheat,2223.9404523394896,2504.0,2363.9310226153866,,False
PR000886,2026-04-18,MANDI054,Patiala,Maize,Maize,2110.0,2614.92,2362.6,,False
PR009470,2026-04-19,MANDI006,Ludhiana,Maize,मक्का,2105.463700075033,2431.93,2268.7,2090.0,False
PR011422,2026-08-16,MANDI036,Moga,Cotton,कपास,5986.09,6989.0,6487.0,6620.0,True
PR005686,2026-03-09,,,Maize,Corn,1869.85,2137.0,2003.59,2090.0,True
PR007952,2026-04-18,MANDI053,Patiala,Mustard,सरसों,5594.0,6016.07,5805.0,5650.0,False
PR006710,2026-07-10,MANDI038,Patiala,Mustard,सरसों,5241.0,5568.23,5404.4,5650.0,True
PR009027,2026-03-06,,Fatehabad,Cotton,Cotton,5963.65,7061.77,6513.0,6620.0,True
PR005509,2026-08-31,MANDI048,Ferozepur,Maize,Makka,1992.6676645836146,2449.0,2220.73,2090.0,False
PR005884,2026-01-12,MANDI024,Fatehabad,Wheat,Gehun,2177.0,2290.0,2233.57,2275.0,True
PR009536,2026-05-14,MANDI032,Sirsa,Wheat,Gehun,2150.0,2633.42,2391.510617995322,,False
PR000844,2026-06-30,MANDI056,Karnal,Sugarcane,गन्ना,3234.52,3475.2,3354.86,3500.0,True
PR004512,2026-07-07,MANDI022,Amritsar,Mustard,सरसों,,6197.42,6016.34,5650.0,False
PR002104,2026-08-08,MANDI019,Ferozepur,Sugarcane,Sugarcane,3330.16,3682.96,,3500.0,False
PR002036,2026-01-01,MANDI044,Ambala,Wheat,Gehun,2279.54,2429.86514635192,2355.0,2275.0,False
PR006943,2026-09-02,MANDI022,Karnal,Paddy,paddy,2078.8097680377664,,2193.43,2183.0,False
PR010678,2026-06-14,MANDI055,Bathinda,Cotton,cotton,5957.0,7030.0,6493.76,6620.0,True
PR004329,2026-08-16,MANDI005,Fatehabad,Cotton,Kapas,5817.81,,6228.43,,False
PR008644,2026-03-31,,Ludhiana,Sugarcane,sugarcane,3427.88,3716.0,3572.0995883635596,3500.0,False
PR004739,2026-06-24,MANDI043,Kurukshetra,Maize,corn,2077.69,2483.0,2280.44,2090.0,False
PR008455,2026-03-26,MANDI038,Hisar,Sugarcane,sugarcane,3120.0,3703.397718268506,3411.67,3500.0,True
PR004928,2026-02-28,MANDI018,Amritsar,Sugarcane,Ganna,3313.4700972707205,3847.0678538219263,3580.0,,False
PR005295,2026-06-26,MANDI029,Hisar,Wheat,Kanak,2072.79,2303.993052218202,2188.39,2275.0,True
PR000311,2026-06-17,,Kurukshetra,Rice,चावल,2223.7,,2373.8,2183.0,False
PR005569,2026-06-11,MANDI047,Ambala,Wheat,Gehun,2304.11,2852.0,2577.9,2275.0,False
PR002333,2026-01-12,MANDI031,Ludhiana,Cotton,Cotton,5934.58,6522.0,,,False
PR003388,2026-07-23,MANDI008,Bathinda,Maize,Corn,2084.2,2471.49,2277.85,2090.0,False
PR003113,2026-01-18,MANDI043,Ludhiana,Mustard,Sarso,5892.52,6309.0,6101.0,5650.0,False
PR004651,2026-07-07,MANDI017,Bathinda,Sugarcane,Ganne,3541.68,4087.93,3815.0,,False
PR008645,2026-01-14,MANDI014,Jalandhar,Maize,corn,1985.26,2129.59,2057.0,,False
PR011535,2026-06-02,MANDI034,Fatehabad,Wheat,Kanak,2328.0,2821.64,2574.82,2275.0,False
PR005101,2026-01-02,MANDI025,Ludhiana,Mustard,सरसों,5695.0,7109.75,6402.6,,False
PR011339,2026-04-14,MANDI012,Ambala,Sugarcane,Ganna,3004.0,3559.64,3282.0,,False
PR005972,2026-07-03,MANDI028,Hisar,Cotton,कपास,6408.0,7321.0,6864.0,6620.0,False
PR004797,2026-05-18,MANDI046,Ferozepur,Wheat,Kanak,1977.98,2388.0,2182.97204906294,2275.0,True
PR010142,2026-06-23,MANDI016,Bathinda,Rice,Basmati,2282.0,,2342.0,2183.0,False
PR009662,2026-05-03,MANDI025,Patiala,Sugarcane,गन्ना,3122.4,3903.0,3512.47,3500.0,False
PR007695,2026-02-04,MANDI054,Amritsar,Rice,चावल,1931.62,2395.43,2163.53,2183.0,True
PR004481,2026-04-20,MANDI015,Bathinda,Maize,Maize,,2006.58,1945.37,,False
PR004005,2026-02-05,MANDI051,Karnal,Rice,Rice,1952.35,2387.8,2170.0,2183.0,True
PR000818,2026-08-04,MANDI028,Moga,Mustard,Mustard,,6101.66,5908.0,5650.0,False
PR006446,2026-03-04,,Bathinda,Maize,मक्का,2050.58,2401.0,2225.56,2090.0,False
PR007068,2026-03-16,MANDI013,Fatehabad,Wheat,गेहूं,2074.59,2569.0,2322.0,,False
PR000003,2026-07-10,MANDI045,Bathinda,Sugarcane,sugarcane,3138.2,3510.13,3324.16,3500.0,True
PR011481,2026-04-30,MANDI036,Moga,Cotton,Narma,6193.08,7109.76,6651.42,6620.0,False
PR011489,2026-08-05,MANDI004,Hisar,Sugarcane,Sugarcane,3667.59,,3868.95,3500.0,False
PR007284,2026-04-15,MANDI054,Kurukshetra,Maize,Corn,2190.4,2308.0,2249.0,2090.0,False
PR006814,2026-07-23,MANDI020,Karnal,Sugarcane,Ganne,3331.0,4090.4,3710.92,3500.0,False
PR009760,2026-03-02,MANDI040,Kurukshetra,Wheat,Kanak,2108.0,2228.12,2168.12,2275.0,True
PR001740,2026-02-20,MANDI007,Jalandhar,Paddy,Dhaan,2268.0,2413.0,2340.714182031212,2183.0,False
PR002911,2026-08-27,MANDI018,Ferozepur,Sugarcane,Ganne,3308.7,4130.941980275606,3719.820409768218,,False
PR000295,2026-08-29,MANDI012,Ambala,Maize,Makka,2139.45,2370.83,2255.14,2090.0,False
PR001829,2026-07-03,MANDI011,Ambala,Cotton,कपास,5734.17,6214.0,5974.09,,False
PR007264,2026-07-18,MANDI057,Amritsar,Wheat,Wheat,2224.0,2408.0,2316.0,2275.0,False
PR001151,2026-04-13,MANDI048,Kurukshetra,Cotton,Kapas,6661.30884919097,7303.0,6982.38,,False
PR000804,2026-08-08,MANDI045,Bathinda,Rice,Basmati,2202.0,2590.0307522155804,2395.92,2183.0,False
PR005523,2026-06-21,,Ludhiana,Sugarcane,Ganna,3638.52,4414.15,4026.33,3500.0,False
PR008562,2026-04-11,MANDI010,Fatehabad,Mustard,Sarson,5109.69,5589.54,5350.0,5650.0,True
PR004566,2026-03-10,MANDI009,Karnal,Wheat,WHEAT,1942.0,2138.59,2040.0,2275.0,True
PR004148,2026-06-06,,Patiala,Mustard,mustard,5712.99,6419.0,6066.12,5650.0,False
PR011756,2026-05-09,MANDI054,Ambala,Wheat,गेहूं,2040.0,2252.0,2145.96,,False
PR006330,2026-01-21,MANDI029,Karnal,Mustard,Sarso,5501.0,6425.0,5963.0,5650.0,False
PR009750,2026-05-25,MANDI020,Ludhiana,Paddy,paddy,1906.25,2309.0,2107.7306257333853,2183.0,True
PR004279,2026-05-17,MANDI038,Sirsa,Mustard,Sarson,5791.0,6986.92,6389.19,,False
PR009088,2026-03-19,MANDI044,Jalandhar,Wheat,Kanak,2173.6785658195804,2500.4517379954996,2337.07,2275.0,False
PR007056,2026-07-01,MANDI049,Karnal,Maize,Maize,1823.0,2271.97,2047.55,2090.0,True
PR005563,2026-05-26,MANDI011,Patiala,Paddy,धान,2152.54,2480.27,2316.41,2183.0,False
PR008516,2026-04-28,MANDI018,Jalandhar,Mustard,Sarson,5930.0,6841.0,6385.0,5650.0,False
PR010579,2026-01-02,MANDI007,Amritsar,Sugarcane,Ganna,3274.0,3961.86,3618.0,3500.0,False
PR009541,2026-02-20,MANDI026,Ferozepur,Cotton,Cotton,6059.0,6977.675260506676,6518.13,6620.0,True
PR007144,2026-03-07,MANDI041,Ferozepur,Sugarcane,Sugarcane,3607.0,4437.82,4022.59,3500.0,False
PR011198,2026-06-14,MANDI023,Karnal,Sugarcane,sugarcane,3572.0,4089.0,3830.5,3500.0,False
PR005603,2026-02-04,MANDI049,Patiala,Sugarcane,sugarcane,3405.2,3632.0,3519.0,3500.0,False
PR010439,2026-09-08,MANDI042,Sirsa,Mustard,Sarson,5214.32,5871.0,5542.52,5650.0,True
PR005195,2026-01-23,MANDI045,Ambala,Maize,Makka,2059.72,2319.6,2189.66,2090.0,False
PR001760,2026-03-15,,Sirsa,Mustard,सरसों,5156.91,5465.0,5311.0,,False
PR003826,2026-07-11,MANDI016,Ambala,Sugarcane,गन्ना,3343.42,3723.0,3533.0,3500.0,False
PR010134,2026-02-26,MANDI041,Ferozepur,Mustard,Sarso,5700.625951995007,6043.12,5871.87,,False
PR001642,2026-05-19,MANDI001,Patiala,Mustard,Mustard,5727.56,6820.9,6274.0,,False
PR010996,2026-07-26,MANDI020,Jalandhar,Cotton,cotton,5636.0,6285.09,5960.3,,False
PR009461,2026-05-11,MANDI015,Sirsa,Rice,Chawal,1885.9025564320725,2128.0546280094154,2007.0,,False
PR011559,2026-04-26,MANDI044,Ambala,Maize,corn,2023.94,2323.53,2173.74,2090.0,False
PR011002,2026-07-10,MANDI027,Bathinda,Wheat,गेहूं,2212.0,2408.43,2310.09,,False
PR001460,2026-02-12,MANDI026,Ludhiana,Wheat,WHEAT,2286.0,2532.0,2408.87,2275.0,False
PR011391,2026-02-18,,Kurukshetra,Cotton,Cotton,6557.53,7229.83,6893.68,6620.0,False
PR006647,2026-04-23,MANDI023,Karnal,Rice,चावल,2185.86,2329.0,2257.23,2183.0,False
PR007524,2026-04-30,MANDI056,Hisar,Cotton,Narma,6403.0,6764.0,6583.0,6620.0,True
PR007519,2026-02-03,MANDI047,Muzaffarnagar,Maize,Makka,1786.08,1889.0,1837.7,2090.0,True
PR003256,2026-08-23,MANDI027,Hisar,Rice,चावल,2233.69,2721.0,2477.12,2183.0,False
PR010536,2026-07-20,MANDI055,Ambala,Sugarcane,Ganna,3445.75,4051.0,3748.49,3500.0,False
PR002158,2026-04-04,,Patiala,Rice,Chawal,2217.27,2731.39,2474.33,,False
PR001196,2026-03-08,MANDI031,Kurukshetra,Maize,corn,1943.0,2118.63,2030.98,2090.0,True
PR010102,2026-04-18,MANDI002,Ferozepur,Maize,मक्का,2052.71,2435.37,2244.04,2090.0,False
PR011580,2026-03-20,MANDI052,Fatehabad,Paddy,Dhaan,2008.08,2501.0,2254.76,,False
PR004395,2026-05-01,MANDI002,Jalandhar,Maize,Maize,1819.25,2119.19,1969.0,2090.0,True
PR000372,2026-08-08,MANDI009,Ferozepur,Wheat,WHEAT,2065.0,2242.42,2153.776067213754,2275.0,True
PR005601,2026-05-15,MANDI037,Kurukshetra,Rice,Rice,1941.5009627123206,2254.64,2098.0,2183.0,True
PR006165,2026-06-17,MANDI032,Kurukshetra,Wheat,Gehun,2049.36,2223.84,2137.0,2275.0,True
PR000683,2026-07-10,MANDI028,Moga,Sugarcane,गन्ना,3673.22,4385.0,4029.2,3500.0,False
PR006701,2026-05-24,MANDI035,Ferozepur,Paddy,paddy,1902.31,2217.03,2059.67,2183.0,True
PR004549,2026-06-17,,Jalandhar,Paddy,धान,2081.2176486010476,2462.0,,2183.0,False
PR010409,2026-04-01,MANDI015,Ludhiana,Cotton,कपास,6805.0,8305.24,7555.0,6620.0,False
PR010537,2026-01-01,MANDI039,Sirsa,Maize,मक्का,2118.79,2579.0,2348.7,2090.0,False
PR002661,2026-07-26,MANDI023,Sirsa,Maize,Corn,1925.97,2335.0,2131.0,2090.0,False
PR006147,2026-07-09,MANDI011,Jalandhar,Cotton,कपास,6106.22,7427.63,6767.0,6620.0,False
PR010116,2026-07-06,MANDI025,Karnal,Paddy,paddy,1965.04,2206.0,2085.36,,False
PR003298,2026-01-01,MANDI004,Ludhiana,Cotton,Narma,6673.83,7825.48,7249.66,6620.0,False
PR000473,2026-04-16,MANDI006,Hisar,Rice,Chawal,2041.0,2531.25,2285.95,2183.0,False
PR006521,2026-07-19,MANDI050,Kurukshetra,Maize,Corn,1880.6,2004.0,1942.5043754022104,2090.0,True
PR008399,2026-08-05,MANDI030,Ferozepur,Cotton,Narma,,7377.68,6905.0,,False
PR011328,2026-04-08,MANDI025,Ludhiana,Mustard,Mustard,5668.38,6090.920515263565,5879.65,5650.0,False
PR000087,2026-03-23,MANDI048,Ludhiana,Cotton,cotton,5993.0,6870.79,6432.11,6620.0,True
PR009504,2026-05-01,MANDI025,Amritsar,Sugarcane,Ganne,3643.67,4105.87,3874.77,3500.0,False
PR002633,2026-04-11,MANDI048,Patiala,Mustard,mustard,,6366.36,5749.0,5650.0,False
PR011155,2026-05-29,MANDI044,Sirsa,Wheat,Wheat,2091.78,2298.7,2195.0,,False
PR002977,2026-08-12,MANDI025,Jalandhar,Maize,मक्का,1856.830697550591,2300.34,2079.0,2090.0,True
PR003061,2026-04-05,MANDI035,Ambala,Cotton,Cotton,6615.0,8247.0,7431.0,6620.0,False
PR010808,2026-02-25,MANDI044,Jalandhar,Cotton,Cotton,5675.0,6676.39,6176.0,6620.0,True
PR008148,2026-03-01,MANDI050,Hisar,Wheat,Gehun,2065.7426505268495,2357.97,2211.86,2275.0,True
PR001112,2026-01-06,MANDI057,Ludhiana,Mustard,सरसों,4954.35,5285.98,5120.16,,False
PR000480,2026-08-05,,,Wheat,Kanak,2339.15,2883.21,2611.18,2275.0,False
PR003719,2026-04-07,MANDI004,Hisar,Wheat,Wheat,2000.402965532587,2315.72,2158.06,2275.0,True
PR005664,2026-03-04,MANDI052,Saharanpur,Wheat,गेहूं,1978.57,2335.34,2156.96,2275.0,True
PR009185,2026-02-20,,Ambala,Cotton,cotton,6471.14,8034.33,7252.74,6620.0,False
PR011351,2026-06-18,,,Maize,Corn,2147.86,2567.0,2357.245505134594,2090.0,False
PR011437,2026-06-11,MANDI048,Amritsar,Mustard,mustard,5730.97,6198.87,5964.92,5650.0,False
PR000735,2026-06-12,MANDI042,Jalandhar,Wheat,Kanak,1954.4527316631602,2282.0,2118.1,,False
PR001158,2026-07-10,MANDI012,Jalandhar,Wheat,Kanak,,2364.65,,2275.0,False
PR008953,2026-04-13,MANDI055,Kurukshetra,Wheat,wheat,1960.0,2375.76,2168.0,,False
PR003584,2026-02-01,MANDI031,Sirsa,Wheat,WHEAT,2302.97,2842.62,2572.8,2275.0,False
PR004377,2026-05-06,MANDI042,Sirsa,Cotton,कपास,6133.721419008144,6541.37,6338.0,6620.0,True
PR005393,2026-06-11,,Ferozepur,Cotton,Narma,6785.0,7586.0,7186.0,6620.0,False
PR004250,2026-06-02,MANDI050,Jalandhar,Wheat,GEHUN,2045.8196408766657,2233.148324971373,2139.483982924019,2275.0,True
PR006608,2026-04-12,MANDI039,Fatehabad,Sugarcane,sugarcane,3250.79,3889.0,3569.98,,False
PR000680,2026-08-17,MANDI020,Fatehabad,Sugarcane,Ganne,3523.19,3710.14,3616.67,3500.0,False
PR011602,2026-06-21,MANDI013,Fatehabad,Cotton,कपास,5883.6,7165.0,,6620.0,False
PR003767,2026-06-08,MANDI025,Sirsa,Paddy,Paddy,2222.41,,2305.019968012686,2183.0,False
PR003326,2026-05-20,MANDI015,Bathinda,Wheat,गेहूं,2257.063191755116,2665.44,2461.25,2275.0,False
PR011079,2026-05-07,MANDI014,Patiala,Sugarcane,Ganna,3280.280525355578,3699.22,3489.75,,False
PR006460,2026-03-21,,,Wheat,GEHUN,2139.24,2658.819447477061,2399.0,2275.0,False
PR009731,2026-09-04,MANDI033,Ludhiana,Cotton,Narma,,7146.94,6488.69,6620.0,True
PR009297,2026-01-17,MANDI015,Hisar,Paddy,paddy,2014.0,2233.49,2123.89,2183.0,True
PR005088,2026-04-27,MANDI003,Ludhiana,Maize,Makki,1818.65,2007.07,1913.0,2090.0,True
PR011542,2026-03-06,MANDI043,Amritsar,Paddy,Dhaan,2114.0,2606.68,2360.0,2183.0,False
PR004469,2026-02-09,MANDI043,Agra,Mustard,सरसों,5151.0,5762.0,5456.58,5650.0,True
PR003613,2026-08-23,MANDI047,Kurukshetra,Mustard,Mustard,5261.430704252819,6426.05,5843.74,5650.0,False
PR005439,2026-04-08,MANDI043,Patiala,Wheat,Kanak,2195.0,2475.0,2335.0,2275.0,False
PR001257,2026-01-02,MANDI025,Karnal,Cotton,Kapas,,6758.54735579293,6448.32,6620.0,True
PR000571,2026-03-24,MANDI043,Agra,Cotton,Kapas,6067.0,6590.21,6328.0,6620.0,True
PR009901,2026-07-10,MANDI017,Karnal,Mustard,Sarson,5551.0,6272.73,,5650.0,False
PR010291,2026-03-18,MANDI046,,Wheat,Gehun,2273.0,2741.0,2507.0,2275.0,False
PR001331,2026-01-05,MANDI019,Amritsar,Wheat,wheat,1938.39,2062.68,2001.0,2275.0,True
PR007117,2026-07-18,MANDI023,Patiala,Paddy,Dhaan,2172.89,2538.0,2355.25,2183.0,False
PR007026,2026-05-17,MANDI016,Jalandhar,Paddy,धान,,2312.0,2169.96,,False
PR008496,2026-03-25,MANDI005,Ambala,Maize,Maize,2153.933151233241,2329.92,2241.926227252412,2090.0,False
PR000695,2026-07-17,MANDI036,Karnal,Rice,Chawal,2199.0,2548.0,2373.0,2183.0,False
PR000157,2026-07-19,MANDI017,Sirsa,Wheat,Gehun,2201.18,2343.0,2272.0,2275.0,True
PR000163,2026-06-03,MANDI036,Sirsa,Wheat,Gehun,,2434.96,2199.2,2275.0,True
PR004515,2026-04-11,MANDI016,Ludhiana,Wheat,wheat,2235.705773654978,2610.0,2422.69,2275.0,False
PR006388,2026-04-09,MANDI037,Jalandhar,Wheat,Wheat,,2473.0,2258.09,2275.0,True
PR005139,2026-01-16,MANDI027,Fatehabad,Mustard,सरसों,,5830.008465259425,5343.71,5650.0,True
PR011452,2026-04-03,MANDI021,Ambala,Mustard,सरसों,5424.0,6088.37,5756.3,5650.0,False
PR011054,2026-05-28,MANDI004,Ferozepur,Maize,corn,2133.53,2485.43,2309.0,2090.0,False
PR009849,2026-06-24,MANDI008,Karnal,Cotton,Narma,,7383.45,6742.0,6620.0,False
PR004963,2026-03-04,MANDI017,,Wheat,गेहूं,2253.0,2597.66,,,False
PR009802,2026-05-07,MANDI037,Kurukshetra,Mustard,mustard,5225.78,5900.36,5563.068334158452,5650.0,True
PR007606,2026-06-27,MANDI035,Kurukshetra,Paddy,paddy,2204.05,2720.78,2462.0,2183.0,False
PR009398,2026-02-24,,Hisar,Sugarcane,Ganna,3630.34,4355.081877376504,3993.0,3500.0,False
PR007548,2026-02-20,MANDI042,Hisar,Maize,Makka,1958.2421395467688,2303.0,2130.43,2090.0,False
PR007682,2026-01-28,MANDI049,Kurukshetra,Rice,Rice,1904.83,2013.65,1959.24,2183.0,True
PR008337,2026-06-23,MANDI022,Moga,Paddy,Dhaan,1943.29,2328.4461745685117,2136.0,2183.0,True
PR004137,2026-06-20,MANDI045,Fatehabad,Paddy,paddy,2111.0,2339.9,,2183.0,False
PR010040,2026-07-08,MANDI051,Sirsa,Mustard,Sarso,5811.611380771555,6267.43,6039.52,5650.0,False
PR006358,2026-03-30,MANDI010,Bathinda,Maize,corn,1836.0,2241.37,2038.92,2090.0,True
PR004299,2026-07-14,MANDI036,Amritsar,Maize,Makki,1792.6996928479737,1911.0,1852.0,2090.0,True
PR007740,2026-02-14,MANDI013,Moga,Sugarcane,गन्ना,3444.86,4249.0,3847.0,3500.0,False
PR007003,2026-06-26,MANDI010,Fatehabad,Rice,Chawal,2138.0641477693835,2644.0,2391.0,,False
PR010533,2026-03-07,MANDI001,Ambala,Maize,Makki,1847.41,2215.0,2031.06,2090.0,True
PR003916,2026-08-06,MANDI012,Jalandhar,Maize,Corn,2108.08,2564.4139666256647,2336.0,2090.0,False
PR009721,2026-02-18,MANDI028,Hisar,Wheat,Wheat,2148.1,2555.0,2351.46,,False
PR004627,2026-01-27,MANDI017,Sirsa,Mustard,mustard,5761.0,6595.0,6177.9,5650.0,False
PR005184,2026-04-03,MANDI017,Bathinda,Maize,corn,2014.3990049905235,2166.0,2090.0,,False
PR006417,2026-05-14,MANDI025,Fatehabad,Sugarcane,गन्ना,3577.0,4416.31,3996.5874717008646,3500.0,False
PR003805,2026-09-01,MANDI006,Amritsar,Sugarcane,Sugarcane,3344.0,3834.0,3588.850287018544,3500.0,False
PR007253,2026-07-01,MANDI041,Kurukshetra,Cotton,कपास,6570.0,8030.466564645444,7300.48,6620.0,False
PR006617,2026-02-05,MANDI016,Bathinda,Wheat,GEHUN,2379.75,2501.0,2440.3513929418864,2275.0,False
PR000863,2026-07-22,MANDI024,Ludhiana,Paddy,Paddy,2191.0,2568.46,2379.75,2183.0,False
PR002197,2026-01-10,MANDI028,Patiala,Wheat,wheat,2023.0,2277.65,2150.52,2275.0,True
PR002523,2026-03-29,MANDI007,Ambala,Rice,Chawal,2170.1628711854987,2341.03,2255.6,,False
PR002497,2026-04-08,MANDI028,Ferozepur,Cotton,कपास,6799.66,8145.46,7472.56,6620.0,False
PR011690,2026-08-08,MANDI031,Patiala,Sugarcane,sugarcane,3200.09,3700.7,3450.39,,False
PR006540,2026-04-28,,Kurukshetra,Cotton,Cotton,6713.67,7584.75,7149.21,6620.0,False
PR009515,2026-01-29,MANDI033,Ambala,Wheat,WHEAT,2225.96,2611.96,,2275.0,False
PR002071,2026-03-30,MANDI005,Ferozepur,Cotton,Kapas,6529.51,7763.06,7146.28,6620.0,False
PR011102,2026-08-31,,Amritsar,Maize,Corn,2034.38,2452.73,2243.55,2090.0,False
PR005854,2026-03-09,MANDI039,,Maize,Makki,1817.4544190060763,2244.23,2031.0,2090.0,True
PR009266,2026-05-17,MANDI040,Karnal,Cotton,कपास,5802.0,6900.26,6350.908377606398,6620.0,True
PR011349,2026-03-16,MANDI038,Ambala,Paddy,Paddy,2240.24,2498.66,2369.449478858214,,False
PR008401,2026-06-15,MANDI031,Sirsa,Maize,Maize,1915.58,2122.25,2018.92,2090.0,True
PR006206,2026-06-24,MANDI020,Ferozepur,Sugarcane,गन्ना,3050.0,3544.87,3297.63,,False
PR010153,2026-08-17,MANDI019,Moga,Cotton,cotton,6918.0,8092.49,,6620.0,False
PR011993,2026-08-12,MANDI008,Kurukshetra,Sugarcane,गन्ना,3381.2222213435793,3660.0,3520.36,3500.0,False
PR011667,2026-02-19,MANDI055,Kurukshetra,Sugarcane,Sugarcane,3326.0073200329516,3986.22,3656.11,3500.0,False
PR010156,2026-01-24,,,Mustard,mustard,4856.0,5271.0,5063.32,5650.0,True
PR009891,2026-08-02,MANDI007,Jalandhar,Mustard,सरसों,4926.13,5658.37,,5650.0,False
PR002784,2026-01-26,MANDI003,Ludhiana,Maize,Makki,2169.74,2543.17,2356.0,,False
PR010031,2026-04-05,MANDI038,Patiala,Sugarcane,Sugarcane,3230.36,3556.49,3393.43,3500.0,True
PR004582,2026-04-28,MANDI022,Karnal,Wheat,wheat,2138.7,2592.0,2365.42,,False
PR011956,2026-07-08,MANDI008,Bathinda,Cotton,कपास,5665.38,6052.73,5859.0,6620.0,True
