arrival_id,date,mandi_id,crop_name,raw_crop_name,variety,arrival_quantity_qtl,farmer_count,arrival_id_was_missing,qty_was_negative,farmer_count_was_missing
ARR0016222,2026-07-03,MANDI032,Maize,Makka,Unknown,37.85,78.0,False,False,False
ARR0000872,2026-04-20,MANDI043,Sugarcane,Ganna,Hybrid,70.48,77.0,False,False,False
ARR0018523,2026-06-10,MANDI019,Cotton,Cotton,HD-2967,166.3,85.0,False,False,False
ARR0001509,2026-08-21,MANDI046,Maize,Makka,Pusa-1121,496.67,78.0,False,False,True
ARR0021089,2026-08-28,MANDI002,Sugarcane,Ganne,Pusa-1121,330.95,124.0,False,True,False
ARR0019402,2026-01-22,MANDI015,Wheat,Wheat,HD-2967,88.78,108.0,False,False,False
ARR0018877,2026-01-25,MANDI001,Maize,Makka,HD-2967,356.29,82.0,False,False,False
ARR0019273,2026-04-05,MANDI019,Cotton,Cotton,Unknown,374.54,39.0,False,False,False
ARR0020388,2026-01-14,MANDI013,Rice,Chawal,PBW-343,193.06,121.0,False,False,False
ARR0012309,2026-08-17,MANDI007,Rice,चावल,Premium,429.73,49.0,False,False,False
ARR0004125,2026-01-27,MANDI021,Wheat,Gehun,Local,67.67,99.0,False,False,False
ARR0022569,2026-08-14,MANDI049,Cotton,कपास,Premium,116.87,77.0,False,False,True
ARR0015007,2026-01-14,MANDI056,Maize,Makki,Premium,102.88,78.0,False,False,True
ARR0012702,2026-09-02,MANDI031,Cotton,cotton,Premium,19.47,45.0,False,False,False
ARR0002467,2026-06-23,MANDI047,Mustard,Mustard,PBW-343,104.65,107.0,False,False,False
ARR0004217,2026-02-24,MANDI008,Mustard,Mustard,Local,398.61,53.0,False,False,False
ARR0022571,2026-02-16,MANDI024,Rice,Basmati,HD-2967,485.6,113.0,False,False,False
ARR0008878,2026-07-24,MANDI052,Cotton,cotton,HD-2967,259.21,32.0,False,False,False
ARR0007104,2026-05-29,MANDI047,Mustard,mustard,PBW-343,468.36,94.0,False,False,False
ARR0005376,2026-04-12,MANDI050,Rice,चावल,PBW-343,476.86,149.0,False,True,False
ARR0021176,2026-04-26,MANDI033,Cotton,Narma,PBW-343,252.16,98.0,False,False,False
ARR0005614,2026-02-06,MANDI018,Maize,corn,PBW-343,79.32,38.0,False,False,False
ARR0010927,2026-09-08,MANDI022,Sugarcane,Ganna,Local,92.08,117.0,False,False,False
ARR0017055,2026-03-20,MANDI027,Sugarcane,Ganne,Local,477.32,69.0,False,False,False
ARR0008867,2026-06-21,MANDI033,Cotton,Kapas,Hybrid,118.82,101.0,False,False,False
ARR0001712,2026-04-30,MANDI041,Cotton,cotton,Pusa-1121,122.86,80.0,False,False,False
ARR0012657,2026-01-12,MANDI057,Rice,Rice,HD-2967,444.55,91.0,False,False,False
ARR0016327,2026-02-02,MANDI022,Mustard,mustard,HD-2967,158.63,34.0,False,False,False
ARR0000913,2026-04-17,MANDI055,Rice,Chawal,Unknown,387.96,8.0,False,False,False
ARR0004790,2026-08-15,MANDI024,Mustard,Sarson,Pusa-1121,485.57,144.0,False,False,False
ARR0014413,2026-04-16,MANDI042,Rice,Chawal,PBW-343,289.23,8.0,False,False,False
ARR0015979,2026-04-27,MANDI005,Paddy,धान,PBW-343,73.01,29.0,False,False,False
ARR0002900,2026-02-20,MANDI039,Wheat,Gehun,HD-2967,61.54,86.0,False,False,False
ARR0004036,2026-05-13,MANDI051,Rice,चावल,Local,154.75,114.0,False,False,False
ARR0020481,2026-07-14,MANDI001,Sugarcane,sugarcane,HD-2967,409.94,79.0,False,False,True
ARR0002847,2026-07-10,MANDI047,Mustard,सरसों,Premium,246.51000000000002,78.0,False,False,True
ARR0012362,2026-03-30,MANDI024,Cotton,Cotton,HD-2967,360.71,53.0,False,False,False
ARR0004258,2026-03-22,MANDI004,Wheat,Kanak,Unknown,140.32,76.0,False,False,True
ARR0012332,2026-04-13,MANDI039,Maize,Makki,Unknown,38.95,23.0,False,False,False
ARR0024617,2026-05-08,MANDI056,Cotton,Kapas,Pusa-1121,130.28,43.0,False,True,False
ARR0024976,2026-03-28,MANDI054,Sugarcane,गन्ना,Local,398.99,79.0,False,False,True
ARR0014281,2026-01-18,MANDI055,Maize,Makka,Premium,86.3,105.0,False,False,False
ARR0001255,2026-08-13,MANDI042,Sugarcane,sugarcane,PBW-343,445.69,67.0,False,False,False
ARR0019717,2026-01-07,MANDI048,Wheat,WHEAT,Hybrid,63.68000000000001,45.0,False,False,False
ARR0021020,2026-03-03,MANDI017,Sugarcane,गन्ना,HD-2967,344.88,79.0,False,False,True
ARR0014663,2026-03-13,MANDI006,Cotton,Kapas,Local,312.02,127.0,False,False,False
ARR0019651,2026-05-19,MANDI001,Wheat,wheat,Hybrid,195.9,35.0,False,False,False
ARR0002123,2026-01-28,MANDI052,Paddy,paddy,Local,195.49,81.0,False,False,True
ARR0002674,2026-07-14,MANDI009,Cotton,Cotton,Hybrid,258.21,74.0,False,False,False
ARR0017238,2026-03-23,MANDI056,Cotton,Narma,Unknown,229.77,77.0,False,False,True
ARR0006119,2026-01-31,MANDI007,Wheat,GEHUN,Premium,439.62,76.0,False,False,True
ARR0009709,2026-01-27,MANDI037,Sugarcane,गन्ना,PBW-343,307.43,55.0,False,False,False
ARR0021283,2026-05-22,MANDI043,Wheat,WHEAT,Unknown,232.89,103.0,False,False,False
ARR0003612,2026-04-11,MANDI022,Wheat,Kanak,Hybrid,488.99,44.0,False,False,False
ARR0016400,2026-05-01,MANDI016,Sugarcane,गन्ना,Unknown,472.7,29.0,False,False,False
ARR0014792,2026-03-12,MANDI056,Maize,मक्का,Hybrid,200.20000000000002,37.0,False,False,False
ARR0014732,2026-08-07,MANDI016,Mustard,सरसों,Pusa-1121,180.84,125.0,False,False,False
ARR0007067,2026-04-21,MANDI029,Sugarcane,Ganne,Unknown,323.43,144.0,False,False,False
ARR0000338,2026-04-11,MANDI032,Sugarcane,Sugarcane,Hybrid,479.54,125.0,False,False,False
ARR0019469,2026-02-11,MANDI055,Sugarcane,गन्ना,HD-2967,23.92,20.0,False,False,False
ARR0007891,2026-08-19,MANDI035,Mustard,Sarso,PBW-343,41.730000000000004,78.0,False,False,True
ARR0021850,2026-03-21,MANDI039,Mustard,सरसों,Premium,303.65,57.0,False,False,False
ARR0010537,2026-03-19,MANDI041,Rice,Chawal,Pusa-1121,227.99,98.0,False,True,False
ARR0004005,2026-04-15,MANDI019,Wheat,WHEAT,Local,22.61,39.0,False,False,False
ARR0010685,2026-06-11,MANDI004,Sugarcane,Sugarcane,HD-2967,179.39,131.0,False,False,False
ARR0021652,2026-08-15,MANDI009,Sugarcane,Ganne,PBW-343,327.98,87.0,False,False,False
ARR0008916,2026-02-28,MANDI036,Rice,Basmati,Local,400.82,80.5,False,False,True
ARR0013535,2026-01-22,MANDI004,Maize,corn,Hybrid,184.63,78.0,False,False,True
ARR0007772,2026-02-01,MANDI055,Mustard,सरसों,Premium,230.99,61.0,False,False,False
ARR0007018,2026-01-16,MANDI002,Wheat,GEHUN,Hybrid,101.95,94.0,False,False,False
ARR0016885,2026-06-24,MANDI010,Wheat,Gehun,Local,260.68,42.0,False,False,False
ARR0007262,2026-01-12,MANDI015,Cotton,cotton,PBW-343,207.86,67.0,False,False,False
ARR0020641,2026-08-30,MANDI050,Maize,मक्का,HD-2967,153.68,11.0,False,False,False
ARR0019754,2026-08-31,MANDI046,Rice,Chawal,HD-2967,368.98,61.0,False,False,False
ARR0023168,2026-04-24,MANDI021,Cotton,कपास,Local,212.7,110.0,False,False,False
ARR0001842,2026-02-18,MANDI015,Cotton,Kapas,Premium,362.08,130.0,False,False,False
ARR0000034,2026-04-26,MANDI052,Sugarcane,गन्ना,Pusa-1121,495.12,25.0,False,False,False
ARR0020428,2026-04-21,MANDI023,Maize,Makki,Hybrid,196.32,63.0,False,False,False
ARR0013315,2026-04-15,MANDI020,Paddy,Paddy,Local,347.25,19.0,False,False,False
ARR0001077,2026-06-01,MANDI021,Rice,Chawal,Hybrid,326.58,36.0,False,False,False
ARR0008504,2026-03-01,MANDI031,Cotton,कपास,Pusa-1121,188.73,77.0,False,False,True
ARR0010509,2026-01-19,MANDI041,Cotton,Narma,Hybrid,147.1,14.0,False,False,False
ARR0005400,2026-04-25,MANDI050,Maize,Corn,Premium,29.94,121.0,False,False,False
ARR0021382,2026-05-31,MANDI054,Maize,Makka,PBW-343,224.81,93.0,False,False,False
ARR0020413,2026-01-19,MANDI002,Maize,Corn,Unknown,287.81,38.0,False,False,False
ARR0008432,2026-02-07,MANDI005,Sugarcane,Ganne,Hybrid,262.74,24.0,False,False,False
ARR0005159,2026-02-23,MANDI004,Maize,Makki,Unknown,154.37,111.0,False,False,False
ARR0008272,2026-02-22,MANDI018,Maize,Maize,HD-2967,341.11,100.0,False,False,False
ARR0024930,2026-06-16,MANDI048,Cotton,cotton,Pusa-1121,384.47,15.0,False,False,False
ARR0015432,2026-01-28,MANDI019,Sugarcane,गन्ना,Pusa-1121,475.97,40.0,False,False,False
ARR0021994,2026-02-17,MANDI026,Cotton,Cotton,HD-2967,371.63,77.0,False,False,True
ARR0005887,2026-08-31,MANDI009,Wheat,Kanak,Local,40.6,76.0,False,False,True
ARR0015478,2026-02-25,MANDI042,Wheat,WHEAT,Unknown,446.65000000000003,42.0,False,False,False
ARR0005271,2026-01-14,MANDI027,Mustard,Sarso,Local,254.74,111.0,False,True,False
ARR0001746,2026-03-20,MANDI044,Paddy,paddy,HD-2967,299.42,96.0,False,False,False
ARR0019321,2026-07-22,MANDI051,Sugarcane,गन्ना,Hybrid,226.8,137.0,False,False,False
ARR0017836,2026-04-27,MANDI037,Wheat,wheat,Pusa-1121,421.18,59.0,False,False,False
ARR0005281,2026-01-03,MANDI057,Paddy,धान,Premium,2.2648,83.0,False,True,False
ARR0024351,2026-07-12,MANDI024,Maize,Corn,PBW-343,495.24,78.0,False,False,True
ARR0021859,2026-06-09,MANDI032,Mustard,सरसों,HD-2967,19.9,112.0,False,False,False
ARR0017713,2026-02-12,MANDI057,Wheat,WHEAT,Premium,130.23,127.0,False,False,False
ARR0001025,2026-05-14,MANDI003,Rice,चावल,Unknown,297.7,49.0,False,False,False
ARR0004719,2026-04-23,MANDI005,Cotton,Narma,Local,278.23,115.0,False,False,False
ARR0016955,2026-03-14,MANDI043,Wheat,Gehun,Hybrid,200.27,65.0,False,False,False
ARR0020720,2026-07-12,MANDI038,Wheat,GEHUN,Premium,126.19,40.0,False,False,False
ARR0011099,2026-09-05,MANDI033,Rice,Chawal,Hybrid,482.24,135.0,False,False,False
ARR0003258,2026-03-01,MANDI051,Sugarcane,Ganne,Local,182.48,79.0,False,False,True
ARR0008633,2026-07-09,MANDI051,Sugarcane,Ganna,HD-2967,417.79,62.0,False,False,False
ARR0003325,2026-09-04,MANDI032,Wheat,Wheat,Hybrid,391.17,24.0,False,True,False
ARR0019885,2026-06-22,MANDI043,Mustard,mustard,Local,343.88,95.0,False,False,False
ARR0014361,2026-02-18,MANDI057,Cotton,कपास,PBW-343,40.08,94.0,False,False,False
ARR0012676,2026-01-01,MANDI018,Cotton,Kapas,HD-2967,109.98,58.0,False,False,False
ARR0003744,2026-02-16,MANDI056,Paddy,Paddy,Hybrid,27.39,37.0,False,False,False
ARR0007472,2026-06-08,MANDI033,Maize,Corn,PBW-343,247.45000000000002,141.0,False,False,False
ARR0015135,2026-04-13,MANDI026,Maize,Makka,Local,340.79,120.0,False,False,False
ARR0021982,2026-08-05,MANDI036,Sugarcane,Ganne,HD-2967,61.13,27.0,False,False,False
ARR0024834,2026-08-13,MANDI056,Maize,Corn,Unknown,91.37,35.0,False,True,False
ARR0024192,2026-05-25,MANDI055,Cotton,कपास,Local,65.3,15.0,False,False,False
ARR0023023,2026-08-24,MANDI052,Mustard,Sarso,Premium,346.11,121.0,False,False,False
ARR0017136,2026-01-23,MANDI012,Cotton,Kapas,Hybrid,210.67,77.0,False,False,True
ARR0006814,2026-04-05,MANDI034,Sugarcane,sugarcane,Unknown,305.08,45.0,False,False,False
ARR0012347,2026-05-11,MANDI027,Sugarcane,Sugarcane,Hybrid,417.75,79.0,False,False,True
ARR0013785,2026-02-26,MANDI027,Cotton,Kapas,HD-2967,230.18,40.0,False,False,False
ARR0006822,2026-07-27,MANDI023,Wheat,WHEAT,Pusa-1121,39.59,113.0,False,False,False
ARR0020731,2026-05-31,MANDI041,Cotton,cotton,Pusa-1121,157.92,64.0,False,False,False
ARR0007441,2026-05-27,MANDI043,Mustard,सरसों,Unknown,228.0,17.0,False,False,False
ARR0017981,2026-01-21,MANDI048,Wheat,wheat,Pusa-1121,181.55,82.0,False,False,False
ARR0022171,2026-01-10,MANDI052,Maize,Makki,Pusa-1121,49.75,78.0,False,False,True
ARR0023948,2026-02-03,MANDI040,Cotton,cotton,Unknown,459.4,95.0,False,False,False
ARR0023313,2026-03-16,MANDI056,Paddy,धान,PBW-343,197.95,22.0,False,False,False
ARR0018140,2026-03-12,MANDI045,Sugarcane,Sugarcane,Pusa-1121,498.99,94.0,False,False,False
ARR0002358,2026-08-10,MANDI025,Maize,Maize,Premium,225.59,72.0,False,False,False
ARR0004665,2026-04-30,MANDI032,Sugarcane,Ganne,Hybrid,1.2063,129.0,False,True,False
ARR0023073,2026-06-08,MANDI021,Cotton,Narma,Pusa-1121,388.85,77.0,False,False,True
ARR0013433,2026-04-11,MANDI007,Cotton,Cotton,HD-2967,114.73,77.0,False,False,True
ARR0021391,2026-03-20,MANDI035,Maize,मक्का,Local,279.84,88.0,False,False,False
ARR0008377,2026-05-27,MANDI039,Cotton,Narma,Hybrid,45.00999999999999,8.0,False,False,False
ARR0014245,2026-09-08,MANDI010,Sugarcane,Sugarcane,Unknown,74.37,20.0,False,False,False
ARR0005708,2026-03-24,MANDI051,Rice,Chawal,Premium,333.65000000000003,78.0,False,False,False
ARR0017166,2026-04-14,MANDI005,Mustard,Sarso,Unknown,144.67,78.0,False,False,True
ARR0024337,2026-04-09,MANDI036,Sugarcane,sugarcane,PBW-343,24.75,79.0,False,False,True
ARR0007177,2026-09-01,MANDI001,Sugarcane,Ganne,Premium,355.3,100.0,False,False,False
ARR0015551,2026-08-04,MANDI022,Rice,चावल,Premium,169.05,57.0,False,False,False
ARR0022184,2026-04-02,MANDI014,Paddy,धान,Local,223.7,34.0,False,False,False
ARR0002125,2026-04-05,MANDI036,Mustard,Sarso,HD-2967,45.84,37.0,False,False,False
ARR0018812,2026-04-13,MANDI046,Mustard,mustard,Premium,26.82,115.0,False,False,False
ARR0005660,2026-05-04,MANDI035,Paddy,paddy,Local,291.18,141.0,False,False,False
ARR0010010,2026-06-08,MANDI049,Mustard,mustard,Premium,2.6637,114.0,False,True,False
ARR0003977,2026-01-17,MANDI039,Mustard,सरसों,PBW-343,3.4685,69.0,False,True,False
ARR0000733,2026-03-26,MANDI008,Mustard,सरसों,HD-2967,105.87,114.0,False,False,False
ARR0010170,2026-05-20,MANDI006,Maize,मक्का,Hybrid,133.85,82.0,False,False,False
ARR0005197,2026-01-02,MANDI042,Cotton,Cotton,PBW-343,83.52000000000001,139.0,False,False,False
ARR0021860,2026-08-07,MANDI054,Mustard,सरसों,HD-2967,305.13,78.0,False,False,True
ARR0003764,2026-06-18,MANDI034,Rice,Basmati,Unknown,407.97,127.0,False,False,False
ARR0000080,2026-04-10,MANDI005,Maize,Makki,PBW-343,68.79,95.0,False,False,False
ARR0004562,2026-07-16,MANDI034,Paddy,धान,HD-2967,2.5011,45.0,False,True,False
ARR0002332,2026-06-21,MANDI050,Cotton,Narma,Pusa-1121,180.32,77.0,False,False,True
ARR0004507,2026-02-11,MANDI035,Mustard,mustard,PBW-343,27.810000000000002,25.0,False,False,False
ARR0011026,2026-08-12,MANDI045,Cotton,कपास,HD-2967,161.72,101.0,False,False,False
ARR0000334,2026-08-10,MANDI032,Cotton,cotton,HD-2967,330.3,93.0,False,False,False
ARR0022577,2026-08-23,MANDI010,Mustard,सरसों,HD-2967,175.17000000000002,78.0,False,False,True
ARR0016971,2026-06-10,MANDI050,Sugarcane,sugarcane,Pusa-1121,124.28,79.0,False,False,True
ARR0024944,2026-06-03,MANDI051,Maize,Makki,Hybrid,327.74,8.0,False,False,False
ARR0018706,2026-08-09,MANDI053,Mustard,Sarson,Unknown,0.946,149.0,False,True,False
ARR0009076,2026-03-18,MANDI045,Paddy,धान,HD-2967,14.62,50.0,False,False,False
ARR0005151,2026-03-14,MANDI044,Mustard,mustard,Pusa-1121,96.36,110.0,False,False,False
ARR0017769,2026-09-08,MANDI034,Mustard,Mustard,HD-2967,460.93,78.0,False,False,True
ARR0017173,2026-04-02,MANDI004,Wheat,WHEAT,Unknown,403.86,86.0,False,False,False
ARR0023812,2026-03-05,MANDI034,Sugarcane,गन्ना,Pusa-1121,251.24,27.0,False,False,False
ARR0006835,2026-05-08,MANDI015,Cotton,Narma,Pusa-1121,302.09,65.0,False,False,False
ARR0019690,2026-04-18,MANDI057,Wheat,WHEAT,Premium,341.28,70.0,False,False,False
ARR0019958,2026-05-19,MANDI046,Wheat,गेहूं,HD-2967,275.98,128.0,False,False,False
ARR0006178,2026-05-18,MANDI034,Wheat,Kanak,Unknown,179.67000000000002,19.0,False,False,False
ARR0006248,2026-05-29,MANDI023,Wheat,Wheat,Local,252.7,76.0,False,False,True
ARR0019049,2026-07-09,MANDI056,Mustard,सरसों,HD-2967,465.57000000000005,65.0,False,False,False
ARR0015182,2026-05-09,MANDI017,Rice,Chawal,PBW-343,182.85,145.0,False,False,False
ARR0004290,2026-02-11,MANDI039,Sugarcane,Ganne,Local,33.68,79.0,False,False,True
ARR0014059,2026-01-07,MANDI026,Wheat,Gehun,Premium,487.8,88.0,False,False,False
ARR0005401,2026-03-15,MANDI011,Paddy,Paddy,Local,433.46000000000004,71.0,False,False,False
ARR0000215,2026-07-12,MANDI016,Wheat,गेहूं,Hybrid,128.13,150.0,False,False,False
ARR0018684,2026-04-01,MANDI010,Paddy,Paddy,HD-2967,479.82,64.0,False,False,False
ARR0022222,2026-03-27,MANDI041,Sugarcane,Sugarcane,PBW-343,212.29,79.0,False,False,True
ARR0004802,2026-01-28,MANDI005,Maize,Maize,Local,198.61,78.0,False,False,True
ARR0014944,2026-06-15,MANDI054,Paddy,Dhaan,PBW-343,27.71,81.0,False,False,True
ARR0003155,2026-07-14,MANDI005,Rice,Rice,Unknown,200.82,80.5,False,False,True
ARR0010770,2026-02-26,MANDI037,Sugarcane,गन्ना,Premium,282.38,33.0,False,False,False
ARR0000107,2026-01-19,MANDI052,Mustard,Sarso,Premium,172.64,132.0,False,False,False
ARR0013851,2026-04-21,MANDI020,Wheat,Kanak,PBW-343,86.61,69.0,False,False,False
ARR0024848,2026-05-31,MANDI016,Wheat,GEHUN,Premium,142.75,76.0,False,False,True
ARR0003405,2026-01-03,MANDI056,Maize,corn,HD-2967,358.8,127.0,False,False,False
ARR0007717,2026-07-29,MANDI020,Sugarcane,गन्ना,Unknown,433.99,117.0,False,False,False
ARR0016828,2026-02-16,MANDI043,Sugarcane,sugarcane,Local,172.77999999999997,106.0,False,False,False
ARR0013015,2026-08-15,MANDI038,Cotton,Narma,Pusa-1121,73.88,48.0,False,False,False
ARR0017280,2026-09-01,MANDI053,Mustard,Mustard,PBW-343,369.06,78.0,False,False,True
ARR0006526,2026-06-21,MANDI010,Maize,Makki,Pusa-1121,463.62,78.0,False,False,True
ARR0019244,2026-07-07,MANDI028,Cotton,Cotton,Pusa-1121,141.03,77.0,False,False,True
ARR0006388,2026-04-29,MANDI003,Sugarcane,Ganna,Premium,82.07,79.0,False,False,True
ARR0017943,2026-03-05,MANDI048,Sugarcane,गन्ना,Local,355.22,57.0,False,False,False
ARR0017867,2026-07-04,MANDI012,Maize,Corn,Local,348.88,141.0,False,False,False
ARR0002977,2026-05-01,MANDI042,Cotton,कपास,Unknown,210.34,132.0,False,False,False
ARR0001529,2026-02-21,MANDI034,Sugarcane,sugarcane,Hybrid,179.84,79.0,False,False,True
ARR0024978,2026-06-29,MANDI019,Maize,Makka,Local,109.21,63.0,False,False,False
ARR0000966,2026-01-31,MANDI046,Rice,Basmati,HD-2967,260.74,126.0,False,False,False
ARR0019143,2026-08-24,MANDI057,Cotton,Cotton,Unknown,4.4299,19.0,False,True,False
ARR0014372,2026-03-17,MANDI052,Maize,मक्का,Premium,436.34,140.0,False,False,False
ARR0009855,2026-07-19,MANDI026,Maize,corn,PBW-343,133.89,61.0,False,False,False
ARR0000456,2026-05-08,MANDI056,Mustard,Mustard,Unknown,333.48,78.0,False,False,True
ARR0012291,2026-03-01,MANDI044,Sugarcane,sugarcane,Pusa-1121,330.88,43.0,False,False,False
ARR0007054,2026-06-26,MANDI039,Maize,corn,Local,190.03,78.0,False,False,True
ARR0010389,2026-05-15,MANDI029,Sugarcane,Sugarcane,Hybrid,109.68,92.0,False,False,False
ARR0019298,2026-02-06,MANDI037,Maize,corn,Pusa-1121,348.51,96.0,False,False,False
ARR0023164,2026-07-14,MANDI006,Rice,Chawal,PBW-343,136.99,81.0,False,False,False
ARR0017177,2026-02-16,MANDI040,Sugarcane,Ganne,Unknown,68.04,79.0,False,False,True
ARR0009287,2026-02-22,MANDI032,Rice,Rice,Unknown,114.91,31.0,False,False,False
ARR0014599,2026-03-29,MANDI026,Cotton,Narma,Hybrid,354.65000000000003,77.0,False,False,True
ARR0019932,2026-07-31,MANDI055,Sugarcane,Ganne,Pusa-1121,150.78,79.0,False,False,True
ARR0018674,2026-03-14,MANDI030,Cotton,Narma,PBW-343,141.92,149.0,False,False,False
ARR0012064,2026-01-07,MANDI019,Maize,Makka,Local,287.56,9.0,False,False,False
ARR0017124,2026-03-11,MANDI050,Mustard,Mustard,Local,220.08,25.0,False,False,False
ARR0022961,2026-06-12,MANDI054,Sugarcane,sugarcane,Unknown,35.63,12.0,False,False,False
ARR0022253,2026-07-18,MANDI057,Paddy,paddy,HD-2967,359.03,147.0,False,False,False
ARR0020761,2026-08-28,MANDI008,Cotton,Cotton,Local,174.46,79.0,False,False,False
ARR0019235,2026-06-23,MANDI025,Maize,Makka,Hybrid,300.29,78.0,False,False,True
ARR0024202,2026-07-28,MANDI024,Maize,Corn,HD-2967,157.22,42.0,False,False,False
ARR0022015,2026-05-15,MANDI036,Mustard,सरसों,PBW-343,112.7,78.0,False,False,True
ARR0013287,2026-08-08,MANDI049,Wheat,WHEAT,PBW-343,101.87,44.0,False,False,False
ARR0021209,2026-08-19,MANDI014,Maize,Corn,Hybrid,395.97,121.0,False,False,False
ARR0003647,2026-03-02,MANDI008,Wheat,Gehun,Pusa-1121,456.55,55.0,False,False,False
ARR0016175,2026-02-24,MANDI026,Cotton,कपास,Pusa-1121,447.23,77.0,False,True,True
ARR0022822,2026-07-23,MANDI018,Sugarcane,Sugarcane,Hybrid,384.43,141.0,False,False,False
ARR0000174,2026-04-27,MANDI051,Sugarcane,गन्ना,Unknown,127.83,25.0,False,False,False
ARR0018667,2026-02-23,MANDI015,Wheat,Kanak,Local,427.2,61.0,False,False,False
ARR0002099,2026-03-28,MANDI023,Maize,Corn,HD-2967,253.88,34.0,False,False,False
ARR0008528,2026-08-16,MANDI055,Maize,Corn,Unknown,64.51,31.0,False,False,False
ARR0008512,2026-04-16,MANDI036,Wheat,Wheat,Premium,276.27,108.0,False,False,False
ARR0013826,2026-04-07,MANDI046,Cotton,Cotton,PBW-343,83.68,84.0,False,False,False
ARR0024832,2026-03-09,MANDI037,Wheat,wheat,Hybrid,465.99,98.0,False,False,False
ARR0001527,2026-01-29,MANDI034,Sugarcane,sugarcane,HD-2967,339.76,116.0,False,False,False
ARR0008592,2026-03-26,MANDI024,Cotton,cotton,Hybrid,464.95,62.0,False,False,False
ARR0022325,2026-04-03,MANDI036,Cotton,cotton,Premium,276.89,87.0,False,False,False
ARR0000750,2026-03-02,MANDI048,Paddy,धान,Pusa-1121,79.91,122.0,False,False,False
ARR0000612,2026-04-06,MANDI015,Cotton,कपास,Hybrid,177.25,140.0,False,False,False
ARR0008053,2026-06-23,MANDI051,Maize,मक्का,HD-2967,399.41,78.0,False,False,True
ARR0024338,2026-06-19,MANDI003,Maize,Makka,PBW-343,483.9,77.0,False,False,False
ARR0013698,2026-02-16,MANDI051,Paddy,paddy,Premium,387.67,133.0,False,False,False
ARR0016838,2026-08-21,MANDI044,Cotton,कपास,HD-2967,202.75,77.0,False,False,True
ARR0018758,2026-05-30,MANDI042,Sugarcane,Ganna,Local,179.66,27.0,False,False,False
ARR0020519,2026-04-12,MANDI045,Sugarcane,Ganna,Premium,83.99,44.0,False,False,False
ARR0009807,2026-07-19,MANDI021,Mustard,Sarson,Local,356.32,149.0,False,False,False
ARR0005176,2026-06-03,MANDI024,Mustard,Sarso,HD-2967,390.62,103.0,False,False,False
ARR0015585,2026-04-09,MANDI047,Maize,Maize,HD-2967,205.54,43.0,False,False,False
ARR0020062,2026-03-09,MANDI050,Sugarcane,Ganna,Pusa-1121,376.39,134.0,False,False,False
ARR0019722,2026-01-27,MANDI035,Sugarcane,Sugarcane,Pusa-1121,313.66,91.0,False,False,False
ARR0009388,2026-06-19,MANDI025,Paddy,paddy,Local,159.78,23.0,False,False,False
ARR0009658,2026-07-11,MANDI046,Mustard,mustard,Premium,398.31,78.0,False,False,True
ARR0017501,2026-08-19,MANDI053,Wheat,Kanak,Local,3.9479,41.0,False,True,False
ARR0011380,2026-02-06,MANDI024,Wheat,GEHUN,Hybrid,130.63,92.0,False,False,False
ARR0007837,2026-06-19,MANDI047,Sugarcane,गन्ना,Pusa-1121,262.24,79.0,False,False,True
ARR0002031,2026-01-12,MANDI038,Mustard,Sarso,HD-2967,326.45,78.0,False,False,True
ARR0023798,2026-07-10,MANDI031,Maize,Corn,PBW-343,143.48,78.0,False,False,True
ARR0017979,2026-07-01,MANDI054,Cotton,Kapas,Hybrid,222.53,17.0,False,False,False
ARR0018993,2026-07-01,MANDI050,Cotton,Cotton,PBW-343,71.53,144.0,False,False,False
ARR0004053,2026-02-17,MANDI005,Maize,corn,Unknown,66.09,96.0,False,False,False
ARR0000349,2026-08-27,MANDI003,Sugarcane,Ganne,Local,150.37,137.0,False,True,False
ARR0024554,2026-05-08,MANDI011,Paddy,paddy,Local,94.27,144.0,False,False,False
ARR0009295,2026-03-03,MANDI054,Sugarcane,Sugarcane,Pusa-1121,234.01,117.0,False,False,False
ARR0020555,2026-07-07,MANDI019,Sugarcane,गन्ना,Pusa-1121,279.6,61.0,False,False,False
ARR0021030,2026-05-05,MANDI037,Maize,Maize,Premium,423.23,16.0,False,False,False
ARR0003737,2026-08-03,MANDI055,Wheat,Wheat,HD-2967,271.2,121.0,False,False,False
ARR0011980,2026-06-15,MANDI052,Sugarcane,sugarcane,Premium,120.25,52.0,False,False,False
ARR0012286,2026-07-27,MANDI038,Wheat,Gehun,PBW-343,381.05,44.0,False,False,False
ARR0004261,2026-05-04,MANDI049,Sugarcane,sugarcane,Premium,250.5,13.0,False,False,False
ARR0018403,2026-01-16,MANDI030,Paddy,Paddy,Hybrid,97.25,81.0,False,False,True
ARR0001563,2026-02-04,MANDI051,Sugarcane,गन्ना,HD-2967,371.1,50.0,False,False,False
ARR0020632,2026-08-06,MANDI054,Cotton,Cotton,HD-2967,496.98,104.0,False,False,False
ARR0005624,2026-04-23,MANDI003,Mustard,सरसों,Premium,449.37,135.0,False,False,False
ARR0022939,2026-02-14,MANDI005,Mustard,Sarson,Unknown,302.95,36.0,False,False,False
ARR0013869,2026-03-12,MANDI040,Cotton,Cotton,Hybrid,338.63,41.0,False,False,False
ARR0012136,2026-05-03,MANDI042,Mustard,Sarson,Local,284.62,86.0,False,False,False
ARR0002756,2026-08-29,MANDI026,Cotton,cotton,Premium,4.6566,104.0,False,True,False
